Product_ID,Product_Type,Material,Color,Sales_Data,Return_Rate,Production_Data,Season,Gender,Season_Demand_Spike,Date,Age,Customer_Feedback
P0051,Jacket,Wool,Grey,389,0.22,462,Winter,Female,1.03,2023-12-15,9,Perfect fit and great quality.
P0110,Sweatpants,Wool,Grey,232,0.11,364,Spring,Unisex,1.26,2023-05-16,5,Size runs smaller than expected.
P0063,Hoodie,Polyester,Green,109,0.2,137,Summer,Female,1.07,2023-06-17,10,Feels breathable and light.
P0001,Shorts,Fleece,White,110,0.05,141,Fall,Male,1.11,2023-10-09,9,The color is vibrant and attractive.
P0071,Jacket,Fleece,Grey,123,0.13,315,Spring,Male,1.18,2023-05-30,4,Loved the design and comfort.
P0248,Hoodie,Fleece,Grey,434,0.14,629,Winter,Unisex,1.45,2023-02-20,9,The color is vibrant and attractive.
P0121,Jacket,Fleece,Grey,97,0.1,145,Spring,Male,1.13,2024-04-11,8,Feels breathable and light.
P0082,T-Shirt,Cotton,Pink,292,0.34,435,Summer,Male,1.27,2024-06-26,8,"Comfortable fabric, however the color fades quickly."
P0188,Hoodie,Spandex,Green,264,0.32,320,Spring,Male,1.4,2024-03-01,9,Loved the design and comfort.
P0271,Leggings,Polyester,Pink,70,0.13,149,Spring,Unisex,1.34,2023-04-13,11,Perfect fit and great quality.
P0178,Dress,Spandex,Blue,379,0.23,464,Summer,Male,1.14,2024-06-24,10,Nice design but size mismatch was an issue.
P0139,Jacket,Spandex,Blue,184,0.08,380,Spring,Unisex,1.27,2024-05-23,8,Average quality for the price.
P0070,Dress,Cotton,Yellow,330,0.02,485,Fall,Male,1.07,2023-09-19,4,Perfect fit and great quality.
P0164,Hoodie,Fleece,Black,323,0.24,430,Summer,Male,1.21,2023-07-20,12,Excellent stitching and finish.
P0233,Shorts,Cotton,Grey,196,0.17,369,Spring,Unisex,1.15,2023-05-11,12,Loved the design and comfort.
P0290,Shorts,Fleece,Green,310,0.32,505,Fall,Male,1.37,2023-10-26,13,The fabric is soft and comfortable.
P0017,Dress,Cotton,Blue,234,0.05,399,Fall,Unisex,1.03,2024-11-28,12,"Comfortable fabric, however the color fades quickly."
P0116,T-Shirt,Wool,White,324,0.31,488,Summer,Male,1.01,2023-08-15,8,The fabric is soft and comfortable.
P0002,Shorts,Spandex,Grey,191,0.26,236,Summer,Female,1.37,2023-06-24,12,Perfect fit and great quality.
P0123,Dress,Spandex,Red,269,0.34,428,Spring,Male,1.38,2024-05-12,14,The stitching quality could be better.
P0086,Hoodie,Wool,Yellow,128,0.26,312,Fall,Male,1.12,2024-09-06,11,Feels breathable and light.
P0058,Leggings,Spandex,Green,284,0.35,339,Spring,Male,1.25,2024-04-27,9,"Comfortable fabric, however the color fades quickly."
P0185,Jacket,Cotton,Grey,268,0.12,345,Winter,Unisex,1.22,2024-01-29,6,"It's okay, nothing special."
P0183,Jacket,Spandex,White,29,0.28,215,Spring,Male,1.23,2023-03-29,7,Nice design but size mismatch was an issue.
P0238,Sweatpants,Spandex,Pink,10,0.33,190,Spring,Female,1.33,2023-04-20,14,My kid loves wearing this every day.
P0029,T-Shirt,Spandex,Red,262,0.06,337,Winter,Female,1.38,2023-02-23,10,Loved the design and comfort.
P0074,Sweatpants,Wool,Yellow,25,0.17,79,Spring,Male,1.49,2023-03-02,5,"It's okay, nothing special."
P0114,T-Shirt,Wool,Green,268,0.23,438,Winter,Female,1.01,2023-12-14,12,Loved the design and comfort.
P0018,T-Shirt,Fleece,Yellow,277,0.07,337,Winter,Unisex,1.47,2024-02-25,11,My kid loves wearing this every day.
P0160,Jacket,Spandex,Grey,317,0.17,481,Fall,Male,1.3,2024-10-20,4,My kid loves wearing this every day.
P0231,Shorts,Cotton,Black,240,0.31,352,Winter,Unisex,1.35,2024-01-10,14,The color is vibrant and attractive.
P0117,Dress,Cotton,Green,256,0.12,288,Spring,Male,1.45,2023-04-20,3,"It's okay, nothing special."
P0275,Jacket,Fleece,Yellow,286,0.22,437,Summer,Female,1.15,2023-07-18,3,"Comfortable fabric, however the color fades quickly."
P0058,T-Shirt,Fleece,Red,257,0.03,404,Summer,Unisex,1.29,2023-07-30,4,The fabric is soft and comfortable.
P0195,Jacket,Fleece,Grey,14,0.09,89,Winter,Female,1.22,2023-01-26,8,My kid loves wearing this every day.
P0233,Shorts,Polyester,Green,242,0.04,302,Fall,Female,1.29,2024-11-23,4,The fabric is soft and comfortable.
P0295,Jacket,Polyester,Black,52,0.09,210,Winter,Female,1.1,2024-02-07,15,Nice design but size mismatch was an issue.
P0143,Sweatpants,Wool,White,146,0.09,225,Spring,Female,1.42,2023-03-20,8,Average quality for the price.
P0190,Hoodie,Spandex,Red,102,0.08,296,Summer,Female,1.47,2023-07-31,3,Feels breathable and light.
P0145,Jacket,Fleece,Grey,77,0.1,203,Summer,Female,1.07,2023-06-13,3,The color is vibrant and attractive.
P0197,Shorts,Fleece,Green,193,0.1,307,Winter,Unisex,1.16,2024-02-24,14,Loved the design and comfort.
P0253,Hoodie,Wool,Red,164,0.05,355,Fall,Female,1.15,2023-10-12,14,"Comfortable fabric, however the color fades quickly."
P0086,Dress,Fleece,Black,318,0.23,482,Summer,Unisex,1.38,2023-06-24,9,Perfect fit and great quality.
P0219,Hoodie,Fleece,Pink,323,0.3,504,Fall,Unisex,1.49,2023-10-23,4,Loved the design and comfort.
P0193,Hoodie,Fleece,Grey,192,0.03,215,Spring,Unisex,1.17,2023-03-27,13,Zipper broke after one use.
P0204,T-Shirt,Fleece,Black,98,0.07,208,Summer,Unisex,1.36,2024-06-07,3,The fabric is soft and comfortable.
P0036,T-Shirt,Wool,Red,256,0.33,369,Spring,Female,1.19,2023-05-06,14,Feels breathable and light.
P0121,Leggings,Spandex,Pink,222,0.33,379,Summer,Male,1.1,2023-07-09,4,Excellent stitching and finish.
P0163,Hoodie,Fleece,Black,364,0.32,393,Winter,Male,1.38,2023-01-05,13,Excellent stitching and finish.
P0134,Jacket,Wool,Red,308,0.17,436,Winter,Unisex,1.43,2024-12-21,15,Perfect fit and great quality.
P0014,Leggings,Spandex,White,324,0.28,463,Winter,Unisex,1.39,2023-12-13,4,Color fades after a few washes.
P0181,Leggings,Fleece,Yellow,36,0.22,178,Fall,Female,1.29,2023-09-25,6,Perfect fit and great quality.
P0230,Hoodie,Spandex,Grey,239,0.16,339,Summer,Unisex,1.41,2024-08-11,7,Zipper broke after one use.
P0248,Hoodie,Fleece,Pink,198,0.24,237,Fall,Male,1.01,2023-10-27,4,Decent but could be better.
P0030,Shorts,Polyester,White,150,0.05,217,Winter,Unisex,1.49,2024-01-29,9,The color is vibrant and attractive.
P0168,Sweatpants,Spandex,Black,341,0.32,485,Summer,Female,1.08,2024-08-22,9,Fabric feels rough and uncomfortable.
P0168,T-Shirt,Wool,Yellow,343,0.12,375,Spring,Male,1.26,2024-05-07,4,The product arrived damaged.
P0030,Dress,Spandex,Blue,328,0.23,518,Winter,Unisex,1.12,2023-12-08,11,My kid loves wearing this every day.
P0207,Sweatpants,Spandex,Black,42,0.12,202,Winter,Male,1.05,2024-01-18,15,Perfect fit and great quality.
P0114,Shorts,Fleece,Black,197,0.05,324,Winter,Female,1.28,2024-02-27,3,Excellent stitching and finish.
P0289,Leggings,Spandex,Green,250,0.32,401,Spring,Female,1.49,2024-04-20,13,The color is vibrant and attractive.
P0055,T-Shirt,Cotton,Green,223,0.05,337,Fall,Female,1.0,2024-09-29,9,Zipper broke after one use.
P0198,Jacket,Polyester,Blue,197,0.03,307,Summer,Female,1.47,2024-07-26,5,Loved the design and comfort.
P0188,Jacket,Fleece,Red,340,0.3,494,Summer,Unisex,1.25,2024-07-30,12,Loved the design and comfort.
P0114,Shorts,Cotton,Blue,124,0.14,261,Fall,Female,1.27,2023-10-23,11,Color fades after a few washes.
P0056,Leggings,Wool,Green,345,0.25,427,Winter,Unisex,1.35,2024-12-28,15,Zipper broke after one use.
P0148,T-Shirt,Cotton,White,280,0.35,328,Spring,Female,1.09,2024-03-13,15,Loved the design and comfort.
P0199,Leggings,Fleece,Green,347,0.22,462,Winter,Unisex,1.19,2024-12-27,7,Zipper broke after one use.
P0269,Leggings,Polyester,Red,298,0.28,362,Spring,Male,1.39,2023-03-14,14,My kid loves wearing this every day.
P0098,T-Shirt,Fleece,Grey,140,0.19,283,Winter,Unisex,1.17,2023-01-29,3,Perfect fit and great quality.
P0136,Sweatpants,Wool,Red,150,0.07,222,Summer,Female,1.39,2024-07-19,11,Excellent stitching and finish.
P0120,Sweatpants,Fleece,Blue,199,0.03,341,Spring,Unisex,1.2,2024-03-02,7,Size runs smaller than expected.
P0177,Leggings,Fleece,Grey,272,0.23,293,Fall,Female,1.19,2023-11-13,13,Great color but the stitching could be better.
P0023,T-Shirt,Wool,Grey,240,0.22,296,Spring,Female,1.26,2024-04-26,7,Perfect fit and great quality.
P0237,T-Shirt,Cotton,White,60,0.34,83,Spring,Female,1.47,2023-05-16,3,Decent but could be better.
P0204,Sweatpants,Cotton,Red,239,0.2,366,Winter,Male,1.34,2024-01-22,11,Feels breathable and light.
P0125,Dress,Wool,Red,415,0.09,466,Winter,Female,1.11,2023-01-07,11,Loved the design and comfort.
P0052,T-Shirt,Fleece,Green,254,0.12,436,Spring,Unisex,1.19,2023-05-16,4,Excellent stitching and finish.
P0203,Leggings,Fleece,Red,233,0.05,342,Fall,Male,1.28,2023-11-23,13,The stitching quality could be better.
P0063,Dress,Cotton,Blue,264,0.03,426,Winter,Unisex,1.05,2024-01-23,6,Feels breathable and light.
P0058,T-Shirt,Wool,Grey,255,0.29,374,Spring,Unisex,1.35,2024-03-22,9,The color is vibrant and attractive.
P0034,T-Shirt,Cotton,Black,166,0.26,257,Fall,Female,1.38,2024-09-20,12,My kid loves wearing this every day.
P0218,Jacket,Fleece,Green,246,0.32,293,Summer,Female,1.05,2023-06-05,9,The color is vibrant and attractive.
P0132,Dress,Fleece,Pink,224,0.33,364,Summer,Unisex,1.24,2024-06-03,5,The color is vibrant and attractive.
P0229,Jacket,Cotton,Blue,172,0.31,310,Spring,Male,1.39,2024-05-11,8,The product arrived damaged.
P0168,Hoodie,Polyester,Yellow,206,0.19,283,Fall,Female,1.3,2023-11-20,15,The fabric is soft and comfortable.
P0142,Shorts,Fleece,Blue,174,0.07,228,Summer,Unisex,1.03,2024-06-14,9,Great color but the stitching could be better.
P0167,Dress,Polyester,Red,48,0.09,102,Winter,Unisex,1.38,2023-12-06,8,Feels breathable and light.
P0169,T-Shirt,Fleece,Black,257,0.02,356,Spring,Female,1.34,2023-05-26,8,"It's okay, nothing special."
P0215,Jacket,Fleece,Pink,185,0.12,229,Summer,Male,1.25,2023-07-03,15,The color is vibrant and attractive.
P0165,Hoodie,Spandex,Grey,341,0.32,447,Spring,Male,1.07,2024-05-24,10,The product arrived damaged.
P0079,T-Shirt,Fleece,Red,365,0.1,563,Winter,Male,1.14,2024-02-15,8,Decent but could be better.
P0067,T-Shirt,Fleece,Blue,46,0.04,155,Summer,Female,1.43,2024-06-20,8,My kid loves wearing this every day.
P0237,Hoodie,Polyester,Green,114,0.09,286,Summer,Unisex,1.38,2023-07-02,7,Fabric feels rough and uncomfortable.
P0006,Sweatpants,Fleece,Red,393,0.2,577,Winter,Female,1.44,2023-02-14,12,"It's okay, nothing special."
P0017,Shorts,Spandex,Yellow,115,0.03,312,Spring,Female,1.43,2024-03-03,11,Size runs smaller than expected.
P0090,Leggings,Wool,Red,332,0.15,439,Fall,Male,1.45,2024-10-09,8,Nice design but size mismatch was an issue.
P0223,Shorts,Polyester,Blue,133,0.09,252,Fall,Male,1.1,2024-10-14,4,Excellent stitching and finish.
P0253,T-Shirt,Wool,Black,145,0.35,217,Fall,Female,1.33,2024-09-01,6,Color fades after a few washes.
P0258,Dress,Polyester,Black,157,0.28,271,Winter,Female,1.21,2024-02-21,12,Excellent stitching and finish.
P0061,Jacket,Wool,Blue,280,0.14,333,Winter,Male,1.5,2023-12-19,7,The color is vibrant and attractive.
P0258,Shorts,Spandex,White,192,0.19,313,Fall,Male,1.08,2024-10-12,14,My kid loves wearing this every day.
P0238,Dress,Fleece,Green,198,0.3,310,Summer,Female,1.35,2023-06-27,9,Size runs smaller than expected.
P0165,Hoodie,Spandex,Black,333,0.17,501,Spring,Female,1.27,2023-05-12,3,Fabric feels rough and uncomfortable.
P0149,Sweatpants,Polyester,Pink,124,0.18,277,Fall,Female,1.02,2024-10-05,9,"It's okay, nothing special."
P0016,Shorts,Cotton,Green,41,0.04,170,Fall,Male,1.14,2024-10-20,13,The product arrived damaged.
P0197,Sweatpants,Polyester,Black,302,0.35,381,Winter,Male,1.04,2024-01-03,13,Decent but could be better.
P0089,Jacket,Fleece,White,318,0.09,408,Fall,Female,1.25,2023-11-09,6,The product arrived damaged.
P0179,Sweatpants,Wool,Green,12,0.16,195,Spring,Unisex,1.24,2023-05-16,9,Decent but could be better.
P0213,Dress,Polyester,Grey,85,0.23,257,Fall,Female,1.34,2024-11-17,7,Excellent stitching and finish.
P0077,Shorts,Cotton,White,32,0.31,187,Winter,Unisex,1.13,2024-12-17,9,Loved the design and comfort.
P0104,Jacket,Wool,Yellow,83,0.06,125,Spring,Unisex,1.42,2023-03-16,12,Feels breathable and light.
P0234,Sweatpants,Cotton,Blue,264,0.25,293,Fall,Male,1.39,2023-11-15,6,Loved the design and comfort.
P0183,Shorts,Spandex,Blue,276,0.17,403,Fall,Female,1.05,2024-10-13,13,The product arrived damaged.
P0036,Hoodie,Fleece,Black,166,0.05,268,Summer,Unisex,1.39,2023-06-14,3,Feels breathable and light.
P0280,Sweatpants,Wool,Pink,67,0.25,185,Winter,Unisex,1.32,2023-02-09,9,Size runs smaller than expected.
P0104,Leggings,Wool,Pink,282,0.04,313,Winter,Female,1.38,2023-01-24,11,Zipper broke after one use.
P0071,T-Shirt,Polyester,Blue,5,0.2,78,Winter,Unisex,1.22,2023-02-09,12,Nice design but size mismatch was an issue.
P0048,T-Shirt,Cotton,Black,14,0.16,77,Fall,Male,1.41,2023-10-29,8,The fabric is soft and comfortable.
P0236,Sweatpants,Fleece,Green,394,0.33,495,Winter,Unisex,1.06,2023-01-15,11,The color is vibrant and attractive.
P0290,Hoodie,Fleece,Grey,56,0.04,187,Fall,Female,1.47,2024-10-20,8,Decent but could be better.
P0005,Dress,Spandex,Green,280,0.3,400,Winter,Male,1.0,2024-01-27,13,"Comfortable fabric, however the color fades quickly."
P0228,Sweatpants,Fleece,Blue,301,0.23,383,Spring,Female,1.25,2023-03-31,15,Excellent stitching and finish.
P0032,Sweatpants,Polyester,White,211,0.15,402,Fall,Unisex,1.04,2024-09-03,10,Size runs smaller than expected.
P0041,Hoodie,Cotton,Black,330,0.1,406,Summer,Female,1.3,2023-07-10,12,Color fades after a few washes.
P0069,Leggings,Fleece,Red,29,0.08,180,Winter,Unisex,1.29,2024-01-21,12,"Comfortable fabric, however the color fades quickly."
P0196,T-Shirt,Polyester,White,217,0.2,394,Summer,Unisex,1.32,2024-06-02,13,Excellent stitching and finish.
P0260,Dress,Cotton,Yellow,255,0.31,429,Spring,Female,1.15,2024-05-24,14,The product arrived damaged.
P0277,Shorts,Spandex,Pink,319,0.21,421,Fall,Male,1.35,2023-11-15,10,Feels breathable and light.
P0243,Hoodie,Fleece,Black,104,0.23,262,Spring,Female,1.23,2024-05-15,15,Perfect fit and great quality.
P0248,Dress,Fleece,Black,487,0.25,662,Winter,Unisex,1.4,2023-12-08,11,Perfect fit and great quality.
P0285,Leggings,Spandex,Green,419,0.25,455,Summer,Female,1.17,2023-07-11,12,Excellent stitching and finish.
P0152,T-Shirt,Polyester,Green,231,0.14,267,Spring,Male,1.39,2023-05-06,5,Feels breathable and light.
P0205,T-Shirt,Cotton,Grey,255,0.19,425,Spring,Unisex,1.17,2024-04-01,9,Feels breathable and light.
P0191,Jacket,Spandex,Red,22,0.11,217,Winter,Female,1.5,2023-12-21,4,Fabric feels rough and uncomfortable.
P0195,Sweatpants,Fleece,Yellow,27,0.24,84,Summer,Male,1.22,2024-08-31,6,The product arrived damaged.
P0122,Leggings,Polyester,White,89,0.22,227,Winter,Male,1.22,2023-01-09,6,Zipper broke after one use.
P0066,Shorts,Polyester,Pink,242,0.35,345,Summer,Unisex,1.32,2023-07-20,13,Excellent stitching and finish.
P0094,Dress,Polyester,Yellow,233,0.24,273,Winter,Male,1.19,2024-12-10,5,My kid loves wearing this every day.
P0250,Shorts,Fleece,Blue,304,0.07,466,Summer,Female,1.36,2023-06-29,7,Feels breathable and light.
P0272,Shorts,Wool,Red,230,0.26,350,Spring,Male,1.4,2023-05-06,15,Nice design but size mismatch was an issue.
P0060,T-Shirt,Wool,Pink,258,0.09,308,Spring,Female,1.07,2023-05-05,13,The fabric is soft and comfortable.
P0187,Leggings,Fleece,Yellow,286,0.14,409,Spring,Female,1.48,2023-05-26,11,Zipper broke after one use.
P0091,T-Shirt,Polyester,Blue,15,0.16,115,Winter,Female,1.07,2023-12-14,3,Average quality for the price.
P0113,Leggings,Wool,Grey,219,0.19,311,Spring,Female,1.03,2023-03-13,4,Great color but the stitching could be better.
P0166,Shorts,Spandex,White,98,0.08,271,Winter,Unisex,1.15,2023-12-23,11,Decent but could be better.
P0300,T-Shirt,Cotton,Pink,45,0.05,107,Fall,Unisex,1.33,2023-10-13,12,The product arrived damaged.
P0170,Sweatpants,Fleece,Grey,32,0.12,205,Summer,Unisex,1.46,2023-08-07,4,Feels breathable and light.
P0102,Shorts,Fleece,Blue,250,0.17,431,Spring,Male,1.42,2024-03-16,10,The stitching quality could be better.
P0073,Leggings,Wool,Grey,227,0.3,266,Summer,Female,1.2,2024-07-25,15,Excellent stitching and finish.
P0242,Sweatpants,Polyester,Blue,38,0.18,90,Fall,Male,1.16,2023-11-19,10,The color is vibrant and attractive.
P0071,T-Shirt,Spandex,Grey,113,0.19,146,Winter,Male,1.05,2023-12-29,6,Size runs smaller than expected.
P0054,Shorts,Fleece,Pink,385,0.28,452,Winter,Unisex,1.34,2024-02-10,4,My kid loves wearing this every day.
P0141,Hoodie,Cotton,Yellow,347,0.29,434,Fall,Unisex,1.22,2023-10-20,13,Loved the design and comfort.
P0043,T-Shirt,Polyester,Yellow,255,0.07,310,Fall,Unisex,1.48,2024-10-14,8,Feels breathable and light.
P0015,Jacket,Wool,Green,250,0.25,313,Spring,Unisex,1.21,2023-04-12,3,Excellent stitching and finish.
P0006,Shorts,Fleece,Yellow,45,0.24,171,Fall,Male,1.32,2023-09-13,14,Feels breathable and light.
P0063,Leggings,Polyester,Green,148,0.08,253,Spring,Unisex,1.42,2023-05-29,8,Average quality for the price.
P0182,Sweatpants,Cotton,White,230,0.34,368,Winter,Male,1.43,2024-12-12,6,Zipper broke after one use.
P0124,Dress,Spandex,Grey,336,0.03,484,Spring,Unisex,1.23,2023-03-22,13,Decent but could be better.
P0149,Shorts,Polyester,Black,99,0.04,137,Fall,Male,1.47,2023-11-12,9,The color is vibrant and attractive.
P0150,Dress,Polyester,Grey,23,0.29,106,Spring,Female,1.44,2024-05-15,8,Great color but the stitching could be better.
P0151,Sweatpants,Polyester,Blue,83,0.29,107,Spring,Male,1.02,2024-05-28,7,The fabric is soft and comfortable.
P0103,Dress,Fleece,Pink,240,0.19,327,Summer,Male,1.43,2023-08-16,12,The product arrived damaged.
P0021,Hoodie,Wool,Pink,320,0.32,453,Spring,Unisex,1.19,2024-04-19,15,The color is vibrant and attractive.
P0207,Dress,Cotton,Grey,232,0.08,414,Spring,Male,1.35,2023-03-01,13,Color fades after a few washes.
P0012,Sweatpants,Wool,Yellow,173,0.26,236,Spring,Male,1.47,2024-03-12,12,Nice design but size mismatch was an issue.
P0183,T-Shirt,Spandex,Pink,109,0.1,129,Winter,Male,1.38,2024-12-29,12,Loved the design and comfort.
P0216,Leggings,Spandex,Yellow,306,0.3,389,Winter,Female,1.11,2024-01-17,9,Zipper broke after one use.
P0108,Jacket,Wool,Black,187,0.24,267,Spring,Female,1.0,2024-05-23,6,Zipper broke after one use.
P0133,T-Shirt,Fleece,Black,95,0.22,221,Winter,Unisex,1.35,2023-01-15,6,Color fades after a few washes.
P0101,Leggings,Wool,Black,61,0.31,166,Summer,Male,1.19,2024-06-11,8,My kid loves wearing this every day.
P0199,T-Shirt,Cotton,Red,168,0.19,308,Spring,Unisex,1.29,2023-03-10,13,"It's okay, nothing special."
P0004,Leggings,Wool,Blue,127,0.16,244,Winter,Unisex,1.01,2024-02-01,7,Perfect fit and great quality.
P0063,Leggings,Fleece,Green,341,0.26,425,Spring,Male,1.03,2024-05-03,5,Decent but could be better.
P0295,Dress,Fleece,Blue,212,0.2,352,Fall,Unisex,1.32,2024-09-17,12,Perfect fit and great quality.
P0066,T-Shirt,Wool,Pink,85,0.15,148,Winter,Male,1.27,2023-01-03,3,The stitching quality could be better.
P0239,Shorts,Polyester,Grey,34,0.07,211,Spring,Unisex,1.47,2024-03-07,4,Perfect fit and great quality.
P0017,Leggings,Wool,Grey,331,0.25,522,Winter,Female,1.21,2024-12-01,15,The product arrived damaged.
P0211,Jacket,Polyester,Blue,276,0.25,372,Winter,Male,1.02,2023-12-08,9,Decent but could be better.
P0116,Jacket,Spandex,Blue,262,0.13,409,Winter,Female,1.06,2024-02-18,10,Excellent stitching and finish.
P0042,Sweatpants,Wool,White,284,0.23,345,Spring,Male,1.49,2023-03-21,15,Perfect fit and great quality.
P0236,Hoodie,Spandex,White,273,0.24,351,Spring,Male,1.09,2023-04-29,6,Excellent stitching and finish.
P0251,Shorts,Wool,Green,77,0.07,137,Winter,Female,1.26,2023-12-19,4,Average quality for the price.
P0217,Shorts,Polyester,Blue,188,0.16,387,Spring,Unisex,1.48,2023-04-06,15,Color fades after a few washes.
P0224,Dress,Wool,Pink,307,0.14,392,Spring,Female,1.37,2023-04-23,12,Loved the design and comfort.
P0234,Jacket,Wool,Blue,191,0.06,271,Winter,Female,1.14,2023-12-04,14,The fabric is soft and comfortable.
P0212,Jacket,Spandex,Blue,295,0.09,466,Summer,Female,1.12,2023-07-19,14,My kid loves wearing this every day.
P0171,T-Shirt,Fleece,White,229,0.2,351,Fall,Female,1.26,2023-10-18,9,The color is vibrant and attractive.
P0160,Leggings,Wool,Grey,26,0.08,201,Fall,Female,1.42,2023-11-30,10,Excellent stitching and finish.
P0152,Sweatpants,Polyester,Black,265,0.3,299,Winter,Female,1.38,2024-12-26,12,Loved the design and comfort.
P0264,Dress,Wool,White,27,0.23,75,Fall,Unisex,1.14,2024-09-21,11,"It's okay, nothing special."
P0066,Hoodie,Polyester,Grey,66,0.27,196,Spring,Female,1.21,2024-04-27,3,Color fades after a few washes.
P0030,Jacket,Cotton,Pink,331,0.04,526,Spring,Male,1.37,2023-03-09,4,Excellent stitching and finish.
P0195,Hoodie,Cotton,Yellow,323,0.07,427,Fall,Unisex,1.19,2023-11-27,4,Perfect fit and great quality.
P0220,Shorts,Fleece,Grey,43,0.06,75,Fall,Female,1.23,2023-09-30,7,The color is vibrant and attractive.
